avg_win,discard_strategy,draw_strategy,elapsed_seconds,knock_strategy,notes,player_number,rounds,seed,sim_id,start_time,var_win,wins
-12.3975,Discard Highest Non-Near Runs and Sets,Half Length Near Runs and Sets Draw From Pile,3135.953188,Knock at 0,Testing the more conservative pile and discard strategy vs the more aggressive near runs/sets pile and discard strategy. Knock values will be same for both players,1.0,400.0,123241.0,279.0,2020-12-13 18:17:06,369.26949375,110.0
17.6025,Discard Highest Useless,Pile if Completes,2177.821007,Knock at 5,Testing the more conservative pile and discard strategy vs the more aggressive near runs/sets pile and discard strategy. Knock values will be same for both players,0.0,400.0,123242.0,280.0,2020-12-13 19:09:22,465.75949375,295.0
-17.6025,Discard Highest Non-Near Runs and Sets,Half Length Near Runs and Sets Draw From Pile,2177.821007,Knock at 5,Testing the more conservative pile and discard strategy vs the more aggressive near runs/sets pile and discard strategy. Knock values will be same for both players,1.0,400.0,123242.0,280.0,2020-12-13 19:09:22,465.75949375,89.0
23.2775,Discard Highest Useless,Pile if Completes,1412.611577,Knock at 10,Testing the more conservative pile and discard strategy vs the more aggressive near runs/sets pile and discard strategy. Knock values will be same for both players,0.0,400.0,123243.0,281.0,2020-12-13 19:45:40,417.65049375,341.0
-23.2775,Discard Highest Non-Near Runs and Sets,Half Length Near Runs and Sets Draw From Pile,1412.611577,Knock at 10,Testing the more conservative pile and discard strategy vs the more aggressive near runs/sets pile and discard strategy. Knock values will be same for both players,1.0,400.0,123243.0,281.0,2020-12-13 19:45:40,417.65049375,55.0
20.0675,Discard Highest Useless,Pile if Completes,980.002691,Knock at 15,Testing the more conservative pile and discard strategy vs the more aggressive near runs/sets pile and discard strategy. Knock values will be same for both players,0.0,400.0,123244.0,282.0,2020-12-13 20:09:13,542.65294375,311.0
-20.0675,Discard Highest Non-Near Runs and Sets,Half Length Near Runs and Sets Draw From Pile,980.002691,Knock at 15,Testing the more conservative pile and discard strategy vs the more aggressive near runs/sets pile and discard strategy. Knock values will be same for both players,1.0,400.0,123244.0,282.0,2020-12-13 20:09:13,542.65294375,84.0
17.2425,Discard Highest Useless,Pile if Completes,754.303933,Knock at 20,Testing the more conservative pile and discard strategy vs the more aggressive near runs/sets pile and discard strategy. Knock values will be same for both players,0.0,400.0,123245.0,283.0,2020-12-13 20:25:33,575.72369375,306.0
-17.2425,Discard Highest Non-Near Runs and Sets,Half Length Near Runs and Sets Draw From Pile,754.303933,Knock at 20,Testing the more conservative pile and discard strategy vs the more aggressive near runs/sets pile and discard strategy. Knock values will be same for both players,1.0,400.0,123245.0,283.0,2020-12-13 20:25:33,575.72369375,90.0
13.7975,Discard Highest Useless,Pile if Completes,649.765941,Knock at 25,Testing the more conservative pile and discard strategy vs the more aggressive near runs/sets pile and discard strategy. Knock values will be same for both players,0.0,400.0,123246.0,284.0,2020-12-13 20:38:07,513.39149375,291.0
-13.7975,Discard Highest Non-Near Runs and Sets,Half Length Near Runs and Sets Draw From Pile,649.765941,Knock at 25,Testing the more conservative pile and discard strategy vs the more aggressive near runs/sets pile and discard strategy. Knock values will be same for both players,1.0,400.0,123246.0,284.0,2020-12-13 20:38:07,513.39149375,107.0
11.4925,Discard Highest Useless,Pile if Completes,448.39047,Knock at 30,Testing the more conservative pile and discard strategy vs the more aggressive near runs/sets pile and discard strategy. Knock values will be same for both players,0.0,400.0,123247.0,285.0,2020-12-13 20:48:57,526.1299437499998,270.0
-11.4925,Discard Highest Non-Near Runs and Sets,Half Length Near Runs and Sets Draw From Pile,448.39047,Knock at 30,Testing the more conservative pile and discard strategy vs the more aggressive near runs/sets pile and discard strategy. Knock values will be same for both players,1.0,400.0,123247.0,285.0,2020-12-13 20:48:57,526.1299437499998,125.0
8.235,Discard Highest Useless,Pile if Completes,373.117923,Knock at 35,Testing the more conservative pile and discard strategy vs the more aggressive near runs/sets pile and discard strategy. Knock values will be same for both players,0.0,400.0,123248.0,286.0,2020-12-13 20:56:25,450.4547749999999,245.0
-8.235,Discard Highest Non-Near Runs and Sets,Half Length Near Runs and Sets Draw From Pile,373.117923,Knock at 35,Testing the more conservative pile and discard strategy vs the more aggressive near runs/sets pile and discard strategy. Knock values will be same for both players,1.0,400.0,123248.0,286.0,2020-12-13 20:56:25,450.4547749999999,149.0
4.5075,Discard Highest Useless,Pile if Completes,285.428123,Knock at 40,Testing the more conservative pile and discard strategy vs the more aggressive near runs/sets pile and discard strategy. Knock values will be same for both players,0.0,400.0,123249.0,287.0,2020-12-13 21:02:38,392.01494375,229.0
-4.5075,Discard Highest Non-Near Runs and Sets,Half Length Near Runs and Sets Draw From Pile,285.428123,Knock at 40,Testing the more conservative pile and discard strategy vs the more aggressive near runs/sets pile and discard strategy. Knock values will be same for both players,1.0,400.0,123249.0,287.0,2020-12-13 21:02:38,392.01494375,164.0
4.1875,Discard Highest Useless,Pile if Completes,240.068673,Knock at 45,Testing the more conservative pile and discard strategy vs the more aggressive near runs/sets pile and discard strategy. Knock values will be same for both players,0.0,400.0,123250.0,288.0,2020-12-13 21:07:24,316.09734375,231.0
-4.1875,Discard Highest Non-Near Runs and Sets,Half Length Near Runs and Sets Draw From Pile,240.068673,Knock at 45,Testing the more conservative pile and discard strategy vs the more aggressive near runs/sets pile and discard strategy. Knock values will be same for both players,1.0,400.0,123250.0,288.0,2020-12-13 21:07:24,316.09734375,162.0
1.51,Discard Highest Useless,Pile if Completes,190.975647,Knock at 50,Testing the more conservative pile and discard strategy vs the more aggressive near runs/sets pile and discard strategy. Knock values will be same for both players,0.0,400.0,123251.0,289.0,2020-12-13 21:11:24,300.6599,205.0
-1.51,Discard Highest Non-Near Runs and Sets,Half Length Near Runs and Sets Draw From Pile,190.975647,Knock at 50,Testing the more conservative pile and discard strategy vs the more aggressive near runs/sets pile and discard strategy. Knock values will be same for both players,1.0,400.0,123251.0,289.0,2020-12-13 21:11:24,300.6599,186.0
1.875,Discard Highest Useless,Pile if Completes,151.204941,Knock at 55,Testing the more conservative pile and discard strategy vs the more aggressive near runs/sets pile and discard strategy. Knock values will be same for both players,0.0,400.0,123252.0,290.0,2020-12-13 21:14:35,286.449375,208.0
-1.875,Discard Highest Non-Near Runs and Sets,Half Length Near Runs and Sets Draw From Pile,151.204941,Knock at 55,Testing the more conservative pile and discard strategy vs the more aggressive near runs/sets pile and discard strategy. Knock values will be same for both players,1.0,400.0,123252.0,290.0,2020-12-13 21:14:35,286.449375,182.0
-0.6025,Discard Highest Useless,Pile if Completes,162.71734,Knock at 60,Testing the more conservative pile and discard strategy vs the more aggressive near runs/sets pile and discard strategy. Knock values will be same for both players,0.0,400.0,123253.0,291.0,2020-12-13 21:17:06,320.81949375000005,182.0
0.6025,Discard Highest Non-Near Runs and Sets,Half Length Near Runs and Sets Draw From Pile,162.71734,Knock at 60,Testing the more conservative pile and discard strategy vs the more aggressive near runs/sets pile and discard strategy. Knock values will be same for both players,1.0,400.0,123253.0,291.0,2020-12-13 21:17:06,320.81949375000005,208.0
