Rank,slope
NA,5.885601257861674e-5
S,0.022441212500000005
A+,0.004624527142857149
A,-0.002330757499999999
A-,-0.002388600833333339
B+,-9.152674999999993e-4
B,-0.0010713106250000001
B-,4.3334500000000224e-4
C+,-3.8945333333333245e-4
C,-0.0021289299999999937
C-,1.559818181818187e-5
NA,-4.860227672956016e-5
S,0.0025068475000000015
A+,6.813985714285735e-4
A,0.0025417058333333294
A-,-0.002611709166666671
B+,-0.0024025175000000013
B,-2.9431187500000145e-4
B-,2.741890000000009e-4
C+,-3.670466666666646e-4
C,-4.7462647058823073e-4
C-,-6.500927272727274e-4
NA,1.0482641509432997e-6
S,0.006566127499999995
A+,-0.003830149999999994
A,8.99695833333335e-4
A-,0.002096155833333334
B+,1.2674500000000078e-4
B,7.906243749999992e-4
B-,-7.738809999999983e-4
C+,-9.456899999999984e-4
C,0.0015996194117647107
C-,6.134163636363637e-4
NA,-3.107241509434043e-5
S,0.006033817499999996
A+,0.0035370328571428565
A,0.002272555833333338
A-,0.0020580341666666673
B+,7.5507499999999e-5
B,6.913281250000001e-4
B-,8.590900000000258e-5
C+,-3.1773333333335864e-5
C,9.105705882353235e-5
C-,0.0017597127272727274
NA,-1.7372415094339807e-5
S,0.008860712499999996
A+,0.0029308671428571425
A,0.0013935208333333317
A-,9.852041666666667e-4
B+,-7.160049999999983e-4
B,2.964031249999992e-4
B-,1.662300000000212e-5
C+,3.689799999999982e-4
C,2.414747058823563e-4
C-,1.620909090909026e-5
NA,3.5647169811319766e-6
S,-0.008310207499999995
A+,-5.665471428571466e-4
A,0.0020628891666666627
A-,-6.03727500000003e-4
B+,-0.0010150525000000002
B,0.001066829374999999
B-,-2.271189999999967e-4
C+,-3.5310000000000094e-4
C,-6.760217647058784e-4
C-,5.809654545454546e-4
NA,-1.125993710691865e-5
S,0.00341807250000001
A+,9.015300000000024e-4
A,1.0792416666666551e-4
A-,-0.0028707041666666735
B+,0.0011908449999999992
B,-4.8539374999997984e-5
B-,8.208090000000001e-4
C+,0.0011947433333333326
C,-4.2137117647058324e-4
C-,-2.728163636363637e-4
NA,-8.818352201258224e-6
S,-0.014596462499999997
A+,-0.0010370671428571471
A,-0.0012231041666666692
A-,-0.0010364325000000005
B+,0.0017839774999999975
B,6.202681250000025e-4
B-,5.9353000000002676e-5
C+,4.2876666666664934e-5
C,-1.5100176470587932e-4
C-,0.0019868309090909086
NA,1.4819610062892984e-5
S,-0.0013667874999999995
A+,0.0021860699999999935
A,0.005585035833333329
A-,-0.001069229166666672
B+,4.6548999999999685e-4
B,2.4103312500000165e-4
B-,-8.947889999999992e-4
C+,0.001084189999999998
C,-8.329794117647016e-4
C-,-8.207418181818179e-4
NA,2.2489144654088215e-5
S,-0.014915107499999997
A+,-0.0026125099999999937
A,-9.307291666666627e-4
A-,-4.6894083333333847e-4
B+,0.0017155899999999997
B,1.930568749999994e-4
B-,3.553390000000013e-4
C+,-3.876866666666683e-4
C,9.93888235294174e-5
C-,2.805381818181812e-4
NA,7.948616352201262e-6
S,0.0036390274999999984
A+,-0.006314861428571431
A,0.00300773583333334
A-,-5.314574999999964e-4
B+,6.037600000000011e-4
B,-4.94584374999998e-4
B-,2.4437900000000306e-4
C+,-5.017333333333317e-4
C,6.954058823530023e-5
C-,-3.508418181818179e-4
NA,-1.2375207547170064e-5
S,0.013425377500000007
A+,-2.996728571428583e-4
A,0.0015111408333333368
A-,-0.0024314858333333413
B+,0.0023973224999999983
B,6.762106249999989e-4
B-,-0.0011792569999999984
C+,0.0010199799999999976
C,-0.0011090029411764655
C-,-0.0013886363636363638
NA,1.956413836477994e-5
S,0.0218735125
A+,0.0043848557142857104
A,7.096041666666636e-4
A-,-2.71192500000002e-4
B+,-1.1661999999999879e-4
B,2.4597437500000196e-4
B-,-6.452869999999974e-4
C+,9.029999999999996e-5
C,4.087705882353601e-5
C-,1.4011454545454486e-4
NA,-1.8716440251572972e-5
S,-0.025844382500000006
A+,0.0025500328571428595
A,0.0025627425000000004
A-,0.0010740008333333315
B+,8.981950000000009e-4
B,-6.830812500000146e-5
B-,1.0020900000000159e-4
C+,1.6541666666666696e-4
C,-2.5924411764705594e-4
C-,-0.001207418181818182
NA,2.2971811320754788e-5
S,0.0209349225
A+,-0.003833872857142857
A,0.0010331308333333322
A-,-6.822425000000007e-4
B+,0.0015465675000000017
B,4.7491062500000167e-4
B-,4.774130000000015e-4
C+,2.931766666666662e-4
C,-9.745235294117293e-5
C-,-0.0012335745454545458
NA,7.956012578616329e-6
S,-0.007662577500000001
A+,1.8642714285714316e-4
A,-5.200724999999963e-4
A-,0.0017024558333333275
B+,7.306699999999995e-4
B,9.926937499999913e-5
B-,-0.0012910889999999983
C+,-1.357500000000023e-4
C,5.001652941176545e-4
C-,3.0194363636363653e-4
NA,2.4147433962264172e-5
S,0.004026157500000004
A+,3.9022714285714304e-4
A,-4.72041666666659e-5
A-,0.0030713075
B+,-0.002495665
B,2.818656250000011e-4
B-,2.830530000000006e-4
C+,0.0011087166666666679
C,-1.4793117647058442e-4
C-,-1.9557636363636336e-4
NA,-1.5912830188680973e-6
S,0.006372652500000002
A+,0.00162433857142857
A,-0.002601424166666666
A-,0.0029449941666666725
B+,0.001330609999999999
B,2.480593750000024e-4
B-,4.0492700000000127e-4
C+,7.516666666666526e-5
C,0.0010113123529411786
C-,-0.0012479218181818189
NA,2.9806905660378366e-5
S,0.0020747725000000053
A+,-9.680871428571394e-4
A,-0.0016720058333333295
A-,3.4028583333332944e-4
B+,-0.0014992249999999973
B,-1.305443750000002e-4
B-,2.515990000000024e-4
C+,-3.672533333333344e-4
C,-8.42544117647054e-4
C-,-1.4611999999999966e-4
NA,5.3928440251573766e-5
S,-0.015316757500000003
A+,0.001180952857142859
A,-9.289624999999978e-4
A-,0.002952384166666669
B+,0.0019147699999999984
B,-7.031968749999993e-4
B-,4.2821500000000165e-4
C+,4.877699999999977e-4
C,4.203617647058837e-4
C-,5.417981818181822e-4
NA,4.745773584905568e-6
S,0.006048957499999998
A+,-2.8416428571428036e-4
A,8.327558333333314e-4
A-,-0.0012211041666666644
B+,0.0011020999999999967
B,-0.0011668031249999994
B-,-9.08480999999998e-4
C+,7.719433333333312e-4
C,-4.6656647058823187e-4
C-,-1.6064909090909176e-4
NA,2.5413849056604428e-5
S,-0.026061567499999997
A+,-0.001908741428571433
A,-0.0010726941666666671
A-,-9.481491666666735e-4
B+,0.0033880800000000016
B,3.717506249999994e-4
B-,-9.286049999999963e-4
C+,2.9773666666666696e-4
C,-7.781429411764663e-4
C-,9.695472727272731e-4
NA,-1.1337496855346213e-5
S,-0.0069986525000000094
A+,-0.001197835714285711
A,-0.001733585833333332
A-,0.0027172041666666644
B+,3.450549999999959e-4
B,-4.827081250000021e-4
B-,-5.752449999999979e-4
C+,-2.0783333333333211e-4
C,-0.0020573652941176415
C-,0.0014292127272727282
NA,-4.610074213836517e-5
S,0.0116677225
A+,0.004974390000000003
A,-0.0023672891666666686
A-,-0.0013469891666666668
B+,5.86750000000004e-5
B,-8.43968749999977e-5
B-,0.001370497000000001
C+,-8.656666666666686e-4
C,-5.651194117647016e-4
C-,-6.185763636363638e-4
NA,-1.0623522012580792e-6
S,0.011235857499999993
A+,0.001972801428571433
A,0.0019963041666666626
A-,-7.959125000000059e-4
B+,-0.0014663249999999977
B,0.0010698668750000024
B-,4.5170900000000234e-4
C+,-3.9119999999999476e-5
C,-1.473441176470551e-4
C-,-0.001012481818181818
NA,8.747937106918193e-6
S,-0.010414172500000006
A+,0.004893761428571424
A,0.0013813141666666716
A-,-0.0019294308333333411
B+,-0.0031363275000000027
B,2.1299312499999828e-4
B-,8.447990000000019e-4
C+,6.883366666666645e-4
C,2.3693117647059127e-4
C-,-4.5496727272727205e-4
NA,2.4569672955975025e-5
S,-0.002160742500000007
A+,0.007531198571428569
A,0.0021392308333333366
A-,0.0017442275000000005
B+,-5.137650000000017e-4
B,-7.305812499999887e-5
B-,1.728230000000015e-4
C+,2.511266666666655e-4
C,7.076058823529808e-5
C-,0.0012349599999999998
NA,-5.266021383647876e-5
S,0.021590702499999993
A+,-0.007943207142857142
A,0.0017903341666666657
A-,3.997758333333312e-4
B+,7.47019999999999e-4
B,9.402693749999985e-4
B-,-5.215489999999979e-4
C+,6.285499999999999e-4
C,6.978841176470633e-4
C-,-9.512509090909086e-4
NA,-7.6137735849061065e-6
S,-0.009910742500000005
A+,0.006095612857142855
A,2.835674999999977e-4
A-,0.0052829991666666675
B+,-5.256999999999993e-4
B,-1.667918749999987e-4
B-,-6.034899999999877e-5
C+,1.2849333333333346e-4
C,0.0015155347058823545
C-,0.0011737290909090911
NA,-1.5169937106918964e-6
S,-0.025252802500000004
A+,0.005102964285714283
A,2.608175000000033e-4
A-,0.001157780833333337
B+,-0.0012995800000000016
B,3.2850687500000155e-4
B-,-0.00013256699999999961
C+,0.0010410400000000005
C,-3.477641176470565e-4
C-,-5.152363636363634e-4
NA,2.695498113207615e-5
S,-0.02496425749999999
A+,0.00591248142857143
A,-0.001971719166666671
A-,3.802291666666663e-4
B+,-0.001408717499999999
B,-2.6699062499999776e-4
B-,-2.060669999999986e-4
C+,-4.005933333333323e-4
C,7.188123529411808e-4
C-,-3.3826909090909073e-4
NA,1.1142729559748449e-5
S,0.017199487499999996
A+,4.04067142857151e-4
A,-0.001089842499999996
A-,0.0018153375000000032
B+,0.0036508775000000005
B,8.012218749999996e-4
B-,-4.359349999999988e-4
C+,5.296499999999996e-4
C,-0.002853926470588229
C-,3.988000000000007e-4
NA,-1.0800666666666907e-5
S,0.027304582499999997
A+,0.003298901428571426
A,-0.003175729166666668
A-,6.6343916666667e-4
B+,0.001110427499999998
B,1.2017687499999985e-4
B-,-0.0016052669999999981
C+,2.0990000000000144e-4
C,0.0024550782352941183
C-,-5.170745454545467e-4
NA,-1.920698113207613e-5
S,-0.018384182500000002
A+,0.004412364285714291
A,0.001400154166666664
A-,-7.514408333333386e-4
B+,9.586749999999969e-5
B,-4.4685562500000175e-4
B-,3.122250000000006e-4
C+,9.312333333333394e-5
C,0.001066708823529413
C-,-0.0011597981818181821
NA,-1.7255471698114679e-6
S,0.005081657500000002
A+,-0.001389747142857147
A,-0.001330914166666666
A-,-4.173791666666717e-4
B+,-0.0010984525000000004
B,8.574631250000013e-4
B-,-0.0013211409999999981
C+,2.796166666666687e-4
C,-4.3791235294117205e-4
C-,5.721836363636373e-4
NA,4.18202893081762e-5
S,0.0036797125000000023
A+,0.0018392585714285812
A,-9.721341666666659e-4
A-,-9.007508333333324e-4
B+,-0.0027167700000000016
B,7.541618750000019e-4
B-,-1.0384499999999616e-4
C+,-7.24400000000012e-5
C,5.07339411764708e-4
C-,4.970618181818187e-4
NA,2.497827672955991e-5
S,-0.011070737499999997
A+,0.0022672099999999982
A,-0.0028051158333333333
A-,-5.379491666666654e-4
B+,-7.285725000000013e-4
B,1.283143750000016e-4
B-,-9.95628999999997e-4
C+,-7.962333333333319e-4
C,4.127417647058876e-4
C-,8.643690909090903e-4
NA,-9.09075471698133e-6
S,4.805074999999956e-4
A+,0.005727881428571433
A,-0.002395929166666664
A-,-0.0014210441666666726
B+,-0.0016243749999999997
B,-6.437181250000007e-4
B-,6.131390000000015e-4
C+,3.967666666666574e-5
C,0.0015682370588235297
C-,0.0010367254545454539
NA,1.485447798742135e-5
S,0.0012230075000000027
A+,-0.007875381428571422
A,-1.216991666666708e-4
A-,8.015908333333271e-4
B+,0.0014215099999999978
B,1.6349562499999928e-4
B-,4.874230000000016e-4
C+,-3.92613333333333e-4
C,0.0021899052941176484
C-,-3.3814363636363627e-4
NA,6.720666666666546e-6
S,-0.007486267500000003
A+,0.0022702557142857188
A,-0.002188757500000001
A-,0.0014702958333333363
B+,-1.1430500000000179e-4
B,-0.0015164556250000015
B-,6.687510000000021e-4
C+,-3.927566666666647e-4
C,0.0019418088235294206
C-,3.907454545454642e-5
NA,6.3911823899369805e-6
S,-0.021637922499999997
A+,0.006304332857142864
A,7.86259166666666e-4
A-,-0.0023216258333333393
B+,0.0014451274999999976
B,-1.7853562500000158e-4
B-,-1.1338699999999784e-4
C+,-1.413133333333329e-4
C,-3.1792529411764266e-4
C-,7.392218181818181e-4
NA,6.710377358490487e-6
S,9.082724999999968e-4
A+,-9.720642857142811e-4
A,-7.769241666666626e-4
A-,-8.053375000000051e-4
B+,-3.1448749999999937e-4
B,9.05756249999984e-5
B-,-3.4985299999999784e-4
C+,-1.5499999999999894e-4
C,-3.9485705882352535e-4
C-,-8.634472727272722e-4
NA,2.5011182389937187e-5
S,0.0122150675
A+,-0.004990327142857141
A,0.0010737491666666704
A-,2.470158333333284e-4
B+,-8.079249999999979e-4
B,9.762143749999994e-4
B-,-0.0019139249999999986
C+,-6.177333333333537e-5
C,-0.0014867182352941125
C-,5.886872727272721e-4
NA,-4.469773584905885e-6
S,0.011164857500000002
A+,0.004214415714285714
A,0.001424762500000005
A-,-7.761625000000027e-4
B+,-0.0016318774999999988
B,-6.038943749999992e-4
B-,-2.686589999999978e-4
C+,-3.546333333333161e-5
C,5.297547058823591e-4
C-,-6.382909090909109e-5
NA,4.4803257861635525e-5
S,-0.0071608925
A+,-0.0052811642857142835
A,-0.0019376791666666656
A-,-0.0011003491666666608
B+,-0.002292644999999997
B,9.421443750000005e-4
B-,-2.743669999999982e-4
C+,4.996699999999996e-4
C,-0.0013578052941176407
C-,-8.229018181818188e-4
NA,8.179006289308142e-6
S,-0.014007077499999994
A+,-0.005476012857142857
A,4.7540416666666643e-4
A-,-3.2334083333333824e-4
B+,-0.001058335000000001
B,0.0014855506250000025
B-,-2.0041699999999855e-4
C+,-1.5873333333335244e-5
C,-3.9373117647058546e-4
C-,9.417636363636375e-5
NA,-4.807672955978726e-7
S,0.008889997500000007
A+,0.00861690714285715
A,0.0014184908333333321
A-,-6.589558333333364e-4
B+,4.638200000000017e-4
B,-7.662156250000011e-4
B-,0.0016122790000000016
C+,-4.3271999999999885e-4
C,0.0017938605882352992
C-,-5.228945454545461e-4
NA,3.76475094339623e-5
S,-0.008592867499999995
A+,6.810357142857155e-4
A,1.6980749999999454e-4
A-,-1.4955833333329922e-5
B+,0.0014038975000000003
B,6.864581249999989e-4
B-,7.954250000000014e-4
C+,-9.999499999999988e-4
C,1.42554705882359e-4
C-,0.0013291981818181814
NA,-4.233072955974973e-5
S,-0.007671212499999999
A+,0.0011566642857142987
A,1.5511083333333452e-4
A-,-0.004112609166666672
B+,-0.0018151425000000004
B,2.3401687500000125e-4
B-,-7.287829999999976e-4
C+,-2.789499999999997e-4
C,-8.163947058823493e-4
C-,-2.2443818181818142e-4
NA,-6.175974842768629e-7
S,-0.017157897499999995
A+,-0.006029141428571432
A,0.0014895441666666715
A-,-0.0025111758333333373
B+,-0.0017988375000000006
B,-4.586493750000001e-4
B-,2.1745700000000003e-4
C+,5.147000000000031e-5
C,-8.120617647058777e-4
C-,-1.0165999999999989e-4
NA,-1.0334465408806006e-6
S,-0.012635217499999993
A+,-3.291557142857087e-4
A,0.0010917825000000022
A-,0.0018065708333333316
B+,9.790024999999985e-4
B,-8.669918749999994e-4
B-,-0.001322954999999998
C+,2.944000000000174e-5
C,-7.93279411764702e-4
C-,-6.493418181818179e-4
NA,4.723088050314584e-5
S,0.011835532500000004
A+,0.003874335714285709
A,1.7484916666666255e-4
A-,-6.481775000000047e-4
B+,-4.544000000000004e-4
B,-3.0523062499999856e-4
B-,0.0015308550000000022
C+,-5.124266666666668e-4
C,-0.0013930864705882316
C-,3.93512727272728e-4
NA,-4.4091559748428545e-5
S,-0.008478937500000009
A+,-0.006305958571428569
A,-3.240025000000027e-4
A-,0.0012669708333333386
B+,0.001549825
B,5.2345625000001115e-5
B-,6.34699000000001e-4
C+,0.0012455533333333318
C,-7.727711764705823e-4
C-,-1.9498181818181623e-5
NA,-1.3224012578616795e-5
S,-1.5669749999999247e-4
A+,0.002104007142857145
A,-0.0027614241666666633
A-,-5.377241666666664e-4
B+,-0.0032545749999999965
B,0.0011185856249999989
B-,-6.376099999999825e-5
C+,1.424399999999985e-4
C,-0.0016239852941176422
C-,-5.903999999999995e-4
NA,-1.5009094339622763e-5
S,-0.007444182499999999
A+,-0.004922767142857141
A,0.0016182508333333339
A-,0.003239245833333334
B+,-0.0013347825000000002
B,-3.6963187499999936e-4
B-,-0.0012062809999999987
C+,8.809466666666658e-4
C,7.084005882353015e-4
C-,8.815218181818175e-4
NA,2.7632792452830206e-5
S,0.015184842500000004
A+,-0.004665964285714279
A,0.0036903724999999975
A-,-9.00494166666672e-4
B+,0.0013034574999999994
B,9.303043750000014e-4
B-,-1.884899999999645e-5
C+,-3.0066666666666534e-4
C,-5.030217647058765e-4
C-,-4.775109090909088e-4
NA,-6.458855345912274e-6
S,0.009213722499999992
A+,-0.008780412857142851
A,-2.2168083333333423e-4
A-,-0.004070619166666672
B+,-2.459675000000017e-4
B,4.979681250000011e-4
B-,-6.640229999999986e-4
C+,6.014833333333311e-4
C,-0.0010572464705882294
C-,-8.593490909090917e-4
NA,2.1331937106918332e-5
S,0.0022593774999999992
A+,0.0015916842857142898
A,-0.0010610825000000007
A-,-0.004494659166666673
B+,3.968599999999976e-4
B,-3.5171937499999857e-4
B-,8.653790000000039e-4
C+,2.3673333333333092e-4
C,-0.0023100441176470534
C-,0.0015412672727272722
NA,-4.7423081761007744e-5
S,0.023637352500000007
A+,-0.0013622357142857118
A,6.999166666663011e-6
A-,0.0015234725000000042
B+,1.285699999999988e-4
B,1.2467937500000153e-4
B-,4.005370000000021e-4
C+,-3.732099999999984e-4
C,5.01705294117654e-4
C-,8.256745454545459e-4
NA,-1.4454025157233218e-5
S,-0.0013236824999999918
A+,0.003993424285714283
A,0.0013364941666666624
A-,0.002660002500000007
B+,6.775299999999989e-4
B,-7.185937500000097e-5
B-,1.2721000000001176e-5
C+,3.9216333333333143e-4
C,1.8581588235294457e-4
C-,7.681545454545448e-4
NA,-2.921201257861728e-5
S,-0.013474527500000002
A+,-0.001043218571428564
A,0.00237685416666667
A-,-6.475608333333391e-4
B+,-1.611700000000021e-4
B,4.119281249999992e-4
B-,-3.1977499999999903e-4
C+,4.535233333333341e-4
C,-7.542370588235272e-4
C-,-8.266200000000003e-4
NA,5.392149685534621e-5
S,0.010404477499999999
A+,0.0035343071428571397
A,-0.0035086191666666654
A-,0.0016409424999999952
B+,0.0030421874999999993
B,3.910418749999988e-4
B-,-2.916669999999976e-4
C+,-1.9838333333333178e-4
C,-0.0012365923529411712
C-,-0.0014604145454545458
NA,4.910740880503186e-5
S,-0.018637487500000004
A+,-0.005230264285714284
A,-0.0031808775000000014
A-,0.0011092758333333356
B+,0.0024384249999999993
B,7.55299375e-4
B-,-2.9643299999999835e-4
C+,-4.558466666666663e-4
C,8.80459411764711e-4
C-,-9.718709090909092e-4
NA,4.506477987421279e-6
S,0.0043583575
A+,-0.004765412857142857
A,-0.001804147499999997
A-,1.769074999999938e-4
B+,7.627674999999997e-4
B,-4.834356249999992e-4
B-,0.0014709230000000011
C+,-9.016033333333315e-4
C,2.2997058823534843e-5
C-,-9.43607272727273e-4
NA,4.233584905658995e-7
S,-0.009658052500000002
A+,-0.0030841185714285666
A,-2.9221583333333666e-4
A-,-0.0013272575000000042
B+,-0.0029209225
B,-3.8285625000000644e-5
B-,3.5897500000000194e-4
C+,-5.572833333333354e-4
C,-0.001685671176470585
C-,2.3560000000000006e-4
NA,3.339261635220236e-5
S,0.0023092425000000023
A+,0.012367369999999996
A,-0.00562265083333333
A-,6.001249999999322e-5
B+,-5.72419999999999e-4
B,-4.822893750000021e-4
B-,-7.676429999999982e-4
C+,-8.278300000000029e-4
C,9.68334705882355e-4
C-,-9.82654545454543e-5
NA,-1.9365949685535058e-5
S,-0.006286822499999998
A+,0.0034199642857142883
A,-8.95825000000031e-5
A-,-0.002293467500000005
B+,-0.0013408899999999971
B,-8.690812500000213e-5
B-,-4.3234699999999883e-4
C+,7.580500000000008e-4
C,-2.5162764705881775e-4
C-,-2.0363272727272824e-4
NA,2.7459987421384274e-5
S,0.0073788775000000065
A+,6.061014285714309e-4
A,-2.456141666666648e-4
A-,0.0020085024999999994
B+,-8.990925000000006e-4
B,-2.0958062499999862e-4
B-,-3.9551099999999894e-4
C+,0.0013369033333333325
C,-8.319052941176433e-4
C-,2.5017454545454566e-4
NA,1.192617610062881e-5
S,-0.0021484124999999943
A+,4.4673571428571757e-4
A,4.421425000000048e-4
A-,-5.010508333333288e-4
B+,0.0013114450000000003
B,2.9921562500000344e-4
B-,0.001953757
C+,5.122866666666655e-4
C,-0.0019580711764705834
C-,-1.424363636363643e-4
NA,2.0099786163522057e-5
S,-0.020753212500000003
A+,0.007418998571428575
A,0.003923722500000005
A-,-0.0018183675000000047
B+,0.002593845000000001
B,-5.965718749999983e-4
B-,-3.365909999999984e-4
C+,-7.236066666666697e-4
C,4.564100000000057e-4
C-,-0.0010554781818181824
NA,2.0039911949685644e-5
S,0.005988337499999999
A+,0.0011589071428571428
A,-5.910108333333316e-4
A-,-9.273641666666728e-4
B+,-5.635499999999986e-4
B,-1.7186062499999853e-4
B-,-3.2435899999999775e-4
C+,-3.0930333333333297e-4
C,-0.0016830276470588173
C-,-7.034381818181825e-4
NA,-2.043757232704477e-5
S,-0.005172787500000002
A+,-5.963042857142819e-4
A,-0.0010542691666666644
A-,-1.0705749999999963e-4
B+,0.0013130399999999958
B,-5.474118749999994e-4
B-,4.8517300000000074e-4
C+,4.504499999999987e-4
C,-0.0013205229411764662
C-,-2.887636363636365e-4
NA,-2.5426930817610632e-5
S,-0.02659397250000001
A+,0.0035746300000000005
A,-0.003623054166666667
A-,0.002127375833333334
B+,-0.0017107925000000015
B,-1.0235562500000052e-4
B-,-7.816589999999999e-4
C+,-9.571566666666686e-4
C,-4.6420999999999615e-4
C-,1.7445454545453716e-5
NA,-3.7670062893085783e-6
S,0.0162654525
A+,-3.080157142857068e-4
A,-0.0015968474999999984
A-,2.917341666666607e-4
B+,0.0028725899999999982
B,-8.112106249999984e-4
B-,-7.65142999999999e-4
C+,6.140266666666672e-4
C,-0.0010605711764705844
C-,0.0011128109090909086
NA,-2.7996893081761313e-5
S,-0.002727457500000002
A+,0.0057725185714285745
A,0.0015818841666666627
A-,0.0028394341666666723
B+,-0.0029856950000000018
B,-1.516943749999994e-4
B-,-3.788489999999985e-4
C+,6.44843333333333e-4
C,2.464923529411803e-4
C-,7.41170909090909e-4
NA,-3.2922000000000394e-5
S,-0.009609042500000001
A+,-0.005080541428571427
